CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19,CounterExamples_20,Specificity_20,PRev_20,Pos_20,VarDist_20,RuleDist_20,PlanDist_20,CounterExamples_21,Specificity_21,PRev_21,Pos_21,VarDist_21,RuleDist_21,PlanDist_21,CounterExamples_22,Specificity_22,PRev_22,Pos_22,VarDist_22,RuleDist_22,PlanDist_22,CounterExamples_23,Specificity_23,PRev_23,Pos_23,VarDist_23,RuleDist_23,PlanDist_23,CounterExamples_24,Specificity_24,PRev_24,Pos_24,VarDist_24,RuleDist_24,PlanDist_24,
20,5.83333,-1,0,-1,64.2727,-1,14,67.1667,-1,0,-1,73.8182,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,15,52,-1,0,-1,58.7273,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,16,45,-1,0,-1,73.7273,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,18,82.8571,-1,0,-1,56.1818,-1,16,42.6,-1,0,-1,63,-1,31,67.5455,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,14,24,-1,0,-1,70.7273,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,14,67.1667,-1,0,-1,73.8182,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,15,52,-1,0,-1,58.7273,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,16,45,-1,0,-1,73.7273,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,18,82.8571,-1,0,-1,56.1818,-1,16,42.6,-1,0,-1,63,-1,31,67.5455,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,14,24,-1,0,-1,70.7273,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,15,52,-1,0,-1,58.7273,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,16,45,-1,0,-1,73.7273,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,18,82.8571,-1,0,-1,56.1818,-1,16,42.6,-1,0,-1,63,-1,31,67.5455,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,15,52,-1,0,-1,58.7273,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,16,45,-1,0,-1,73.7273,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,18,82.8571,-1,0,-1,56.1818,-1,16,42.6,-1,0,-1,63,-1,31,67.5455,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,15,52,-1,0,-1,58.7273,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,16,45,-1,0,-1,73.7273,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,31,67.5455,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,19,72.8571,-1,0,-1,54.6364,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,15,47.6,-1,0,-1,66.2727,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,24,68.2727,-1,0,-1,62.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,20,72.7143,-1,0,-1,54.5455,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,25,75.5833,-1,0,-1,58.3636,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,21,60.2857,-1,0,-1,52.4545,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,21,12,-1,0,-1,58.0909,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,26,69.3333,-1,0,-1,56.6364,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,21,60.2857,-1,0,-1,52.4545,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,22,32,-1,0,-1,53.2727,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,26,69.3333,-1,0,-1,56.6364,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,22,49.1429,-1,0,-1,50.0909,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,22,32,-1,0,-1,53.2727,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,26,69.3333,-1,0,-1,56.6364,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,22,49.1429,-1,0,-1,50.0909,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,22,32,-1,0,-1,53.2727,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,26,69.3333,-1,0,-1,56.6364,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,23,49,-1,0,-1,50,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,22,32,-1,0,-1,53.2727,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,26,69.3333,-1,0,-1,56.6364,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,23,49,-1,0,-1,50,-1,16,42.6,-1,0,-1,63,-1,32,67.2727,-1,0,-1,43.9091,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,0.636667,64.2727,0.7,15,53.6667,-1,0,0.782222,71,0.85,22,42,-1,0,0.754444,48.8182,0.95,13,13.5,-1,0,0.865556,67.0909,1,22,32,-1,0,0.671111,53.2727,0.8,16,50.6667,-1,0,0.97,58.1818,1,16,22.5,-1,0,0.932222,68.1818,0.95,26,69.3333,-1,0,0.835556,56.6364,1,24,47.6667,-1,0,0.751111,49.5455,0.8,17,63.8571,-1,0,0.776667,70.5455,0.8,14,77.5714,-1,0,0.982222,61.7273,1,29,14,-1,0,0.655556,50.6364,0.85,12,30.75,-1,0,0.972222,69.7273,1,15,56.6667,-1,0,0.814444,66.3636,0.95,26,7.33333,-1,0,0.573333,63.9091,0.8,15,16.75,-1,0,0.971111,66.6364,1,27,53.4545,-1,0,0.768889,39.9091,0.8,30,32.8,-1,0,0.694444,39.4545,0.7,22,15.2,-1,0,0.721111,59.5455,1,23,49,-1,0,0.817778,50,0.95,16,42.6,-1,0,0.816667,63,1,32,67.2727,-1,0,0.95,43.9091,0.95,25,7.14286,-1,0,0.694444,65.0909,0.75,16,62.3333,-1,0,0.886667,61.5455,1,23,12.4,-1,0,0.681111,58.2727,0.8,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,22,32,-1,0,-1,53.2727,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,26,69.3333,-1,0,-1,56.6364,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,23,49,-1,0,-1,50,-1,16,42.6,-1,0,-1,63,-1,33,67.1818,-1,0,-1,43.8182,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
20,5.83333,-1,0,-1,64.2727,-1,15,53.6667,-1,0,-1,71,-1,22,42,-1,0,-1,48.8182,-1,13,13.5,-1,0,-1,67.0909,-1,22,32,-1,0,-1,53.2727,-1,16,50.6667,-1,0,-1,58.1818,-1,16,22.5,-1,0,-1,68.1818,-1,26,69.3333,-1,0,-1,56.6364,-1,24,47.6667,-1,0,-1,49.5455,-1,17,63.8571,-1,0,-1,70.5455,-1,14,77.5714,-1,0,-1,61.7273,-1,29,14,-1,0,-1,50.6364,-1,12,30.75,-1,0,-1,69.7273,-1,15,56.6667,-1,0,-1,66.3636,-1,26,7.33333,-1,0,-1,63.9091,-1,15,16.75,-1,0,-1,66.6364,-1,27,53.4545,-1,0,-1,39.9091,-1,30,32.8,-1,0,-1,39.4545,-1,22,15.2,-1,0,-1,59.5455,-1,23,49,-1,0,-1,50,-1,16,42.6,-1,0,-1,63,-1,34,58.0909,-1,0,-1,43.8182,-1,25,7.14286,-1,0,-1,65.0909,-1,16,62.3333,-1,0,-1,61.5455,-1,23,12.4,-1,0,-1,58.2727,-1,
